ID,Seasons,ContestedTile,Value,TotalNonSepSeasons,NonSepPercent,Slot_rate,best_Slot_rate,worst_Slot_rate,RR,TPRR,YPRR,TDPRR,ADOT,YAC,best_RR,best_TPRR,best_YPRR,best_TDPRR,best_ADOT,best_YAC,worst_RR,worst_TPRR,worst_YPRR,worst_TDPRR,worst_ADOT,worst_YAC,Strength_Power 5,Filter_NonSeparator,Filter_Solid,Filter_Gadget,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y,WAR,athleticism_score
Dezmon Patmon - 48329,3,51.79,63.26,0.0,0.0,0.03584939650513421,0.08067105474393964,0.0,0.8130066654656819,0.7065393622770672,0.6243920014411818,0.7061790668348046,0.29850477391461,0.36029544226265536,0.8996628672339059,0.859046395890191,0.8491732220260074,0.8872210627709103,0.36899983946058756,0.5866110130036924,0.15323486916037887,0.011077219457376787,0.075292984427677,0.0,0.1920051372611976,0.08564777652913791,1,0,1,0,75.75,225.0,32.75,78.0,15.0,1.51,4.48,36.0,132.0,7.28,4.38,4.58,0.7051849555693325,81.65
Talyn Shettron - 128693,1,40.8,63.15,0.0,0.0,0.2075301747432895,0.29346604591427194,0.13324771231337293,0.2777877859845073,0.8367861646550171,0.5797153666006125,0.5696270942172581,0.8502972437398667,0.6474509097459917,0.35551452881682455,0.9623535077861615,0.9276769947021994,0.9247872852785359,0.8718895488842511,0.9528816824530422,0.12401669609889228,0.34580189436506664,0.21536362176914434,0.0,0.7648097607962755,0.11976240166960989,1,0,1,0,73.625,192.8,32.425,78.85,13.4,1.5459999999999998,4.412000000000001,35.3,128.2,6.970000000000001,4.254,4.426,0.17119032858028518,76.95
Miles Coleman - 190604,1,53.7,62.92,1.0,1.0,0.8243559718969555,0.7785358805586772,0.7785358805586772,0.7050981805080165,0.8418303008466943,0.7636461898756981,0.5800756620428752,0.13439019996397045,0.829580255809764,0.6362979611494622,0.7981216888746188,0.7114304061647134,0.5776208059078504,0.14617113501364584,0.7941884732701878,0.6362979611494622,0.7981216888746188,0.7114304061647134,0.5776208059078504,0.14617113501364584,0.7941884732701878,0,0,0,1,72.4,199.4,31.3,75.35,14.2,1.542,4.465999999999999,35.2,122.2,7.037999999999999,4.268,4.474,0.5479210580698491,70.97
Christan Horn - 122243,3,21.99,62.84,2.0,0.67,0.15330571068275986,0.2453042221865468,0.11229731899181249,0.6098000360295442,0.5798955143217438,0.6600612502251847,0.7058187713925419,0.9102864348765988,0.849936948297604,0.7620805907850378,0.699470219938995,0.8331192807834323,0.8753411462514047,0.9851501043506181,0.9934981537967571,0.23238079948627388,0.3605715203082357,0.13035800288970942,0.0,0.5476802054904479,0.11976240166960989,0,1,0,0,74.0,212.6,32.925,78.325,17.6,1.536,4.518,34.4,120.4,7.074,4.322,4.556,0.4985306881587105,72.17
Xzavier Henderson - 124380,4,42.6,62.75,1.0,0.25,0.5231489821653756,0.6289934178840906,0.24000642157649704,0.8270581877139254,0.7940911547468924,0.6685281931183571,0.5575571969014592,0.6285353990272023,0.4274905422446406,0.9187670573125702,0.8864986354149944,0.7815058596885536,0.6224915716808477,0.8958901910419008,0.8209182854390753,0.47447423342430567,0.187269224594638,0.34997591908813613,0.5078664312088618,0.2514047198587253,0.18742976400706374,1,0,1,0,73.875,199.2,32.4,77.825,13.8,1.5239999999999998,4.378,38.3,130.4,7.045999999999999,4.223999999999999,4.444,0.5586670799752015,86.9
Kobe Hudson - 123989,4,32.04,62.47,2.0,0.5,0.5930462979643307,0.7441804462995666,0.4829025525766576,0.8218339038011169,0.8221941992433796,0.8582237434696451,0.8398486759142497,0.6966312376148441,0.6359214555935867,0.9207737999678921,0.9605073045432654,0.9325734467811848,0.8559961470541018,0.8837694654037567,0.9128270990528174,0.2557392839942206,0.22306951356558036,0.34564135495264087,0.0,0.15146893562369562,0.3441965002408091,1,0,1,0,72.75,193.0,30.625,75.25,11.6,1.54,4.57,35.0,122.0,7.025999999999999,4.3,4.52,0.7998326100433975,64.59
Jordan Napier - 175759,1,58.51,62.42,0.0,0.0,0.9077643667807602,0.8750200674265532,0.8750200674265532,0.6887047378850657,0.977481534858584,0.882363538101243,0.8812826517744551,0.2844532516663664,0.6362817510358494,0.6250602022796596,0.9610691924867555,0.8385776208059078,0.8374538449189276,0.2939476641515492,0.613260555466367,0.6250602022796596,0.9610691924867555,0.8385776208059078,0.8374538449189276,0.2939476641515492,0.613260555466367,0,0,1,0,73.65,199.4,31.725,75.85,13.0,1.52,4.473999999999999,34.4,121.2,7.048,4.298,4.4399999999999995,0.4262016945649928,67.748
Tajae Sharpe - 10774,2,100.0,62.26,0.0,0.0,0.5045937668888488,0.5729651629475037,0.5028897094236635,0.9967573410196361,0.9673932624752297,0.9347865249504593,0.6640245000900739,0.6333993874977482,0.3720050441361917,0.994862738802376,0.9777652913790336,0.9042382404880398,0.7082196179161985,0.7113501364585005,0.548242093433938,0.9926151870284154,0.8755819553700434,0.8986996307593514,0.5739283994220581,0.4960667843955691,0.22234708620966448,0,0,1,0,74.0,194.0,32.25,77.5,11.0,1.53,4.55,33.5,114.0,7.042,4.3100000000000005,4.418000000000001,1.0085534201281257,58.68
Kevin Concepcion - 170362,2,64.03,62.06,1.0,0.5,0.8360655737704918,0.85455129234227,0.756782790174988,0.9551432174382994,0.9151504233471447,0.7535579174923437,0.9191136732120339,0.15907043775896235,0.7694109169519006,0.8982180125220741,0.9258307914593032,0.869401187991652,0.9286402311767539,0.22732380799486274,0.8452400064215765,0.889308075132445,0.8136940118799165,0.45280141274682933,0.7864023117675389,0.13003692406485792,0.5646171135013646,1,0,0,1,73.325,197.6,31.575,76.85,12.0,1.522,4.454,36.3,123.2,6.965999999999999,4.308000000000001,4.4239999999999995,0.7574684852242198,69.818
Olabisi Johnson - 47882,3,50.72,61.99,1.0,0.33,0.5584579355071159,0.7610370846042703,0.3480494461390271,0.8331832102323906,0.4755899837867051,0.662403170599892,0.6123221041253828,0.902179787425689,0.6869032606737525,0.9358645047359127,0.5172579868357682,0.8294268742976401,0.9902873655482421,0.9523197945095521,0.9323326376625461,0.009231016214480655,0.40833199550489646,0.1605394124257505,0.4460587574249478,0.7802215443891475,0.25381281104511155,0,0,1,0,72.5,204.0,30.75,74.875,14.0,1.52,4.51,38.0,124.0,6.88,4.16,4.497999999999999,0.7308100847282496,74.46
Aaron Anderson - 157010,1,54.23,61.8,0.0,0.0,0.8780399927940912,0.8750200674265532,0.8161823727725157,0.7730138713745272,0.735002702215817,0.5685462078904702,0.6184471266438479,0.15204467663484056,0.8475950279228968,0.9207737999678921,0.7405683095199872,0.8604109808958099,0.6905602825493659,0.3218815219136298,0.8609728688393,0.3645850056188794,0.44926954567346283,0.12827099052817467,0.0,0.07681810884572163,0.7408091186386258,1,0,1,0,73.45,207.2,31.875,76.975,14.0,1.54,4.5,34.4,120.8,7.082000000000001,4.268,4.444,0.5836722463318867,70.25
Justin Hardy - 9540,1,100.0,61.78,0.0,0.0,0.7115834984687444,0.6858243698828063,0.6858243698828063,0.9996397045577373,0.914790127904882,0.9239776616825797,0.8061610520626914,0.30138713745271123,0.6025941271842912,0.9994381120565099,0.8812811045111575,0.8850537807031627,0.7671375822764489,0.31232942687429766,0.5866110130036924,0.9994381120565099,0.8812811045111575,0.8850537807031627,0.7671375822764489,0.31232942687429766,0.5866110130036924,0,0,1,0,70.25,192.0,32.125,77.5,11.0,1.57,4.56,36.5,114.0,6.63,4.21,4.438,1.01,56.61
Hunter Renfrow - 47509,4,71.66,61.64,1.0,0.25,0.8659700954782922,0.8645047359126665,0.7834323326376625,0.9459556836606017,0.45613402990452173,0.6061970816069177,0.629976580796253,0.2758061610520627,0.44946856422266257,0.9109808958099214,0.6272274843474073,0.6619842671375823,0.7671375822764489,0.44822603949269546,0.548242093433938,0.8307914593032589,0.2300529780061005,0.4675710386899984,0.38553539894043987,0.13421094878792744,0.3441965002408091,1,0,1,0,70.25,184.0,29.125,70.75,7.0,1.54,4.59,35.0,116.0,6.8,4.19,4.436,0.765114693118413,55.64
Malcolm Johnson - 124402,1,33.53,61.35,0.0,0.0,0.3847955323365159,0.5531385455129234,0.2912987638465243,0.5971896955503513,0.22266258331832103,0.1761844712664385,0.3703837146460097,0.861466402450009,0.25400828679517207,0.9228608123294268,0.5949590624498314,0.5570717611173543,0.5776208059078504,0.9475036121367796,0.391234548081554,0.2241932894525606,0.027050890993738964,0.08869802536522717,0.0,0.6183175469577782,0.08564777652913791,0,0,1,0,74.75,203.0,32.05,77.45,16.0,1.522,4.444,36.8,127.4,7.036000000000001,4.364,4.504,0.167470551766894,77.916
Savion Williams - 123101,2,49.32,61.12,1.0,0.5,0.28805620608899296,0.5091507465082677,0.15203082356718575,0.7162673392181589,0.5836786164655017,0.45829580255809765,0.7241938389479373,0.5896234912628355,0.4990091875337777,0.8679563332798202,0.9200513726119762,0.8109648418686788,0.8537485952801412,0.9674907689837855,0.8042221865467972,0.0,0.16856638304703805,0.06341306790817146,0.0,0.11815700754535238,0.2332637662546155,1,0,1,0,75.875,222.0,32.5,80.875,17.2,1.52,4.48,36.4,127.4,7.031999999999999,4.250000000000001,4.42,0.2592250464972102,83.44
Tyquan Thornton - 78092,3,44.5,61.09,1.0,0.33,0.2095117996757341,0.3840102745223952,0.15475999357842352,0.8857863448027382,0.5521527652675193,0.7636461898756981,0.8049000180147721,0.743289497387858,0.3530895334174023,0.9781666399100979,0.8598490929523198,0.9042382404880398,0.9227002729170011,0.836570878150586,0.5992936265853267,0.5124418044629957,0.25750521753090383,0.18710868518221224,0.42912184941403114,0.41892759672499597,0.17418526248193933,1,0,1,0,74.375,181.0,33.25,79.25,13.0,1.51,4.28,36.5,130.0,6.914,4.191999999999999,4.38,0.6750134325273817,86.54
JaShaun Poke - 100218,3,61.13,61.05,2.0,0.67,0.934606377229328,0.9528014127468294,0.8685182212233103,0.6042154566744731,0.7364438839848676,0.6894253287695911,0.4651414159610881,0.2082507656278148,0.8030985408034589,0.7668967731578102,0.9544870765772997,0.9211751484989565,0.8994220581152673,0.48458821640712796,0.9472628030181409,0.11671215283352063,0.1057954727885696,0.21135013645850056,0.0,0.10972868839300048,0.391234548081554,0,0,0,1,73.075,193.8,31.3,75.675,13.0,1.514,4.45,35.6,123.2,6.9719999999999995,4.228,4.438,0.2586050836949783,75.204
Trayvon Rudolph - 130577,3,38.81,61.04,1.0,0.33,0.6658259773013872,0.8448386578905122,0.5599614705410179,0.7584219059628896,0.9144298324626193,0.861466402450009,0.6310574671230409,0.5362997658079626,0.7728337236533958,0.7737999678921175,0.9506341306790818,0.9680526569272756,0.908653074329748,0.8459624337774924,0.8911542783753411,0.5099534435703965,0.6307593514207738,0.590704768020549,0.0,0.267699470219939,0.2956333279820196,0,0,1,0,74.875,203.2,32.05,77.825,15.4,1.552,4.468,35.1,125.2,7.0,4.29,4.5,0.5822256664600124,76.202
Dante Pettis - 48113,4,83.19,60.98,0.0,0.0,0.34660421545667447,0.40921496227323806,0.33303901107721945,0.8765988110250406,0.7286975319762204,0.7841830300846694,0.8987569807241939,0.6861826697892272,0.40317059989191134,0.8902713116069996,0.9745545031305185,0.9151549205329909,0.9841065981698507,0.7944292823888265,0.5992936265853267,0.6067587092631241,0.2391234548081554,0.4629956654358645,0.38569593835286564,0.48458821640712796,0.18742976400706374,1,0,1,0,72.5,186.0,32.25,77.25,14.8,1.538,4.478,34.6,117.4,6.946,4.3740000000000006,4.412,0.8483963628848936,69.75
Isaiah Bond - 163586,2,52.33,60.94,1.0,0.5,0.5901639344262295,0.6688874618718895,0.5059399582597528,0.8459736984327149,0.5622410376508737,0.6780760223383174,0.6896054764907223,0.7288776796973518,0.7265357593226446,0.853266977042864,0.7215443891475357,0.7840744902873655,0.7808637020388506,0.7874458179483063,0.8911542783753411,0.591989083319955,0.2685824369882806,0.38529458982180126,0.44116230534596246,0.6386257826296355,0.49783271793225237,1,0,1,0,70.625,180.0,30.5,75.5,11.8,1.51,4.39,36.3,125.2,7.024000000000001,4.275999999999999,4.42,0.6076441413515189,78.43
JhaQuan Jackson - 101135,4,53.86,60.86,0.0,0.0,0.7213114754098361,0.7852785358805586,0.09881200834804944,0.6146640245000901,0.5633219239776617,0.798234552332913,0.8854260493604756,0.5089173121960007,0.8463339938749774,0.6932091828543907,0.7211430406164714,0.869401187991652,0.9711029057633649,0.6482581473751806,0.9689356236956173,0.07192165676673623,0.0859688553539894,0.3343233263766255,0.4404398779900466,0.21239364263926794,0.548242093433938,0,0,1,0,69.125,188.0,30.875,74.875,12.0,1.55,4.42,32.0,118.0,7.0200000000000005,4.224,4.4,0.6039243645381277,69.31
KJ Osborn - 23503,3,21.15,60.82,2.0,0.67,0.5712484237074401,0.697543746989886,0.2063734146733023,0.8958746171860926,0.7038371464600973,0.6193478652495046,0.7506755539542425,0.7984147000540444,0.5964691046658259,0.9524803339219778,0.883528656285118,0.8517418526248194,0.8009311285920694,0.9092149622732381,0.7941884732701878,0.4503933215604431,0.19617916198426713,0.21135013645850056,0.5259271151067587,0.46741049927757267,0.22234708620966448,1,1,0,0,71.5,203.0,31.25,75.0,18.0,1.47,4.48,37.5,123.0,7.0,4.35,4.54,0.6150836949783013,79.81
Antoine Green - 77985,2,35.04,60.81,2.0,1.0,0.056386236714105566,0.1252207416920854,0.04334564135495264,0.6719509998198523,0.2322104125382814,0.6161052062691407,0.7888668708340839,0.9310034228067015,0.5710682759863088,0.9556911221704929,0.8572804623535077,0.8750200674265532,0.8524642799807353,0.9576978648258148,0.9267940279338578,0.057874458179483064,0.10571520308235671,0.13035800288970942,0.0,0.5570717611173543,0.049125060202279656,1,1,0,0,73.75,199.0,32.125,76.75,13.8,1.54,4.47,33.5,123.0,6.99,4.27,4.49,0.3859041124199215,71.45
Myles Price - 123155,5,56.82,60.74,2.0,0.4,0.8472347324806341,0.9637180927917803,0.7467490768983785,0.7758962349126284,0.7459917132048279,0.7924698252567105,0.6337596829400108,0.1860925959286615,0.734462259052423,0.8914753572001927,0.8445978487718735,0.8965323486916038,0.8533472467490769,0.44822603949269546,0.7737999678921175,0.6067587092631241,0.4136297961149462,0.5264890030502488,0.43554342591106116,0.04727885695938353,0.5297800610049768,1,0,0,1,73.1,202.2,31.65,76.075,14.8,1.536,4.5,34.4,120.8,7.081999999999999,4.295999999999999,4.442,0.6603409795412275,64.12
Chris Godwin - 11839,3,100.0,60.6,0.0,0.0,0.3318321023239056,0.5499277572644085,0.04567346283512602,0.9672131147540983,0.7321203386777158,0.8355251306070978,0.8007566204287516,0.5966492523869573,0.7319401909565844,0.9597046074811366,0.8888264568951678,0.9133889869963076,0.918285439075293,0.8421094878792743,0.8543104832236315,0.7798201958580832,0.24867554984748755,0.3908331995504896,0.4928559961470541,0.38818429924546477,0.4799325734467812,1,0,1,0,73.0,209.0,31.63,76.5,19.0,1.49,4.42,36.0,126.0,7.01,4.0,4.444,0.9318846869187849,93.41
Anthony Gould - 97078,2,51.07,60.43,0.0,0.0,0.5748513781300667,0.827580671054744,0.22339059239043185,0.5489101062871554,0.7425689065033327,0.6894253287695911,0.6553774094757702,0.8393082327508558,0.20590884525310754,0.80374056830952,0.8076737839139508,0.9076095681489805,0.776689677315781,0.9152351902392037,0.6318831273077541,0.026810081875100335,0.17498795954406807,0.0016053941242575051,0.0,0.6482581473751806,0.0026489003050248834,1,0,1,0,68.375,174.0,29.625,69.875,11.6,1.49,4.39,39.5,129.0,6.9079999999999995,4.16,4.33,0.5997912791899153,81.97
Zay Jones - 11792,3,100.0,60.4,2.0,0.67,0.7398666906863628,0.8901107721945738,0.5719216567667362,0.9976580796252927,0.9376688884885607,0.8947937308593046,0.6442082507656278,0.16537560799855883,0.5687263556116016,0.9984748755819554,0.9895649381923263,0.95561085246428,0.706533954085728,0.22732380799486274,0.6444052014769626,0.9812971584524001,0.5740889388344839,0.5371648739765612,0.5551452881682453,0.14617113501364584,0.4461390271311607,0,0,0,1,74.13,201.0,32.5,77.5,15.0,1.51,4.45,36.5,133.0,6.79,4.01,4.432,1.0054536061169663,90.47
Courtney Jackson - 99703,3,39.85,60.37,1.0,0.33,0.7912087912087912,0.9793706855032911,0.4166800449510355,0.830661142136552,0.3116555575571969,0.44100162132949017,0.5921455593586741,0.3619167717528373,0.5364799135290939,0.9532830309841066,0.4828222828704447,0.7949911703323166,0.8559961470541018,0.7021993899502328,0.7941884732701878,0.44758388184299247,0.20059399582597529,0.10322684218975758,0.0,0.15684700593995826,0.4175630117193771,0,0,1,0,74.625,194.8,32.75,78.925,15.4,1.532,4.45,36.9,127.2,6.959999999999999,4.204,4.4719999999999995,0.321634635255218,78.41799999999999
Javon Wims - 41406,2,51.79,60.25,1.0,0.5,0.30156728517384257,0.43979772034034353,0.20324289613100016,0.7703116555575572,0.7879661322284273,0.7375247703116555,0.8214736083588543,0.7231129526211494,0.23563321923977662,0.7700272917001124,0.8671536362176915,0.9151549205329909,0.9075292984427678,0.7184941403114464,0.3104832236314015,0.6088457216246589,0.47832717932252367,0.28238882645689517,0.43554342591106116,0.6577299727082999,0.2103066302777332,1,0,1,0,74.875,215.0,31.5,77.25,12.2,1.62,4.53,33.5,113.0,7.0,4.264,4.542,0.7033250671626369,62.97
Jayden Harrison - 98556,3,39.22,60.22,2.0,0.67,0.7209511799675734,0.9393963718092792,0.43594477444212554,0.45829580255809765,0.7018555215276526,0.5607998558818231,0.5130607097820212,0.09385696270942173,0.5995316159250585,0.7214641194413228,0.9364263926794028,0.7758067105474394,0.7604751966607802,0.2939476641515492,0.8746989886017017,0.10483223631401509,0.48209985551452883,0.1174345801894365,0.0,0.017900144485471184,0.11350136458500562,1,0,0,1,74.875,203.2,32.05,77.825,15.4,1.5379999999999998,4.4879999999999995,36.3,127.2,7.0,4.29,4.5120000000000005,0.3222545980574499,76.202
Dante Cephas - 97665,4,38.24,60.04,1.0,0.25,0.2731039452350928,0.4559319312891315,0.17627227484347407,0.6645649432534678,0.8589443343541704,0.7198702936407855,0.6843811925779139,0.47162673392181587,0.5114393802918393,0.963958901910419,0.9647615989725478,0.9651629475036121,0.8546315620484829,0.836570878150586,0.7853588055867715,0.07192165676673623,0.27339861936105314,0.14143522234708622,0.0,0.03644244662064537,0.10571520308235671,1,0,1,0,74.875,203.2,32.05,77.825,15.4,1.5379999999999998,4.4879999999999995,36.3,127.2,7.0,4.29,4.5120000000000005,0.653521388716677,76.20200000000001
DeAndre Moore - 173164,1,35.41,60.02,0.0,0.0,0.8140875517924698,0.7685824369882807,0.7685824369882807,0.9187533777697712,0.4770311655557557,0.5368402089713565,0.9110070257611241,0.3276887047378851,0.6876238515582778,0.8413870605233584,0.4630759351420774,0.5097929041579707,0.8677957938673945,0.338497351099695,0.6596564456574089,0.8413870605233584,0.4630759351420774,0.5097929041579707,0.8677957938673945,0.338497351099695,0.6596564456574089,1,0,1,0,75.05,207.4,31.975,77.25,14.0,1.518,4.46,37.0,127.2,7.040000000000001,4.296,4.497999999999999,0.3732982021078735,77.96600000000001
Isaiah McKenzie - 11927,1,100.0,59.96,0.0,0.0,0.7695910646730318,0.8412265211109328,0.666639910097929,0.42839128085029726,0.926860025220681,0.8477751756440282,0.8958746171860926,0.2239236173662403,0.9473968654296523,0.6554824209343394,0.9749558516615829,0.9505538609728689,0.9572162465885374,0.27861615026489,0.95561085246428,0.11671215283352063,0.4635575533793546,0.5264890030502488,0.0,0.20043345641354954,0.8746989886017017,1,0,1,0,67.5,173.0,28.88,68.25,11.0,1.49,4.42,36.0,123.0,6.64,4.15,4.412000000000001,0.5096900185988841,82.7
Rashod Owens - 122979,3,14.87,59.95,2.0,0.67,0.42064492884165017,0.5964039171616632,0.33560764167603147,0.851017834624392,0.44136191677175285,0.563502071698793,0.5571969014591965,0.6836606016933886,0.5164835164835165,0.9377107079788088,0.8148177877668967,0.8491732220260074,0.6753893080751324,0.7021993899502328,0.7004334564135495,0.5269706212875261,0.01998715684700594,0.075292984427677,0.0,0.6277091025846845,0.3441965002408091,1,1,0,0,74.4,212.0,33.25,79.725,18.8,1.5,4.448,37.6,127.6,7.0200000000000005,4.298,4.522,0.4450072328993594,80.40799999999999
Josh Cameron - 144513,2,49.86,59.89,0.0,0.0,0.3424608178706539,0.4606678439556911,0.29346604591427194,0.8848856061970816,0.446946496126824,0.604755899837867,0.6494325346784363,0.38983966852819313,0.5343181408755179,0.9174024723069514,0.6349333761438433,0.7660138063894686,0.9203724514368278,0.536041098089581,0.7510033713276609,0.6387863220420613,0.18662706694493497,0.17330229571359768,0.0,0.3218815219136298,0.19898860170171778,1,0,1,0,72.45,199.0,30.975,75.675,15.2,1.532,4.460000000000001,35.8,123.2,7.082000000000001,4.272,4.43,0.46319280843149413,76.25399999999999
Collin Dixon - 175954,1,45.54,59.88,0.0,0.0,0.76526751936588,0.7245143682774121,0.7245143682774121,0.6741127724734282,0.13781300666546567,0.49918933525490905,0.0,0.30138713745271123,0.7753557917492344,0.6151067587092631,0.15821159094557713,0.4739926151870284,0.0,0.31232942687429766,0.7408091186386258,0.6151067587092631,0.15821159094557713,0.4739926151870284,0.0,0.31232942687429766,0.7408091186386258,1,0,1,0,73.625,199.0,32.325,77.45,13.4,1.514,4.442,37.7,128.0,7.048,4.2219999999999995,4.4239999999999995,0.38404422401322585,80.86800000000001
Kyle Ford - 71304,3,11.23,59.74,3.0,1.0,0.29544226265537743,0.43594477444212554,0.190480012843153,0.6175463880381913,0.5254909025400829,0.76526751936588,0.6505134210052242,0.39902720230589084,0.7014952260853901,0.67699470219939,0.9385936747471504,0.9478246909616311,0.8832878471664793,0.6077219457376786,0.9166800449510355,0.3407449028736555,0.2835928720500883,0.30687108685182213,0.4145930325895007,0.17996468132926632,0.391234548081554,1,1,0,0,75.075,212.8,33.775,80.425,16.6,1.534,4.4399999999999995,38.4,130.0,6.914,4.31,4.544,0.22058069849142387,82.60400000000001
Auden Tate - 48192,2,55.94,59.59,1.0,0.5,0.3221041253828139,0.38914753572001926,0.3305506501846203,0.8650693568726355,0.5955683660601694,0.6842010448567826,0.9607277967933706,0.8178706539362277,0.33921815889029006,0.8113661903997431,0.6926472949109006,0.6956975437469899,0.9608283833681168,0.8495745705570718,0.46508267779739926,0.7353507786161503,0.40158934018301495,0.586209664472628,0.8860170171777171,0.6941724193289452,0.25381281104511155,1,0,1,0,76.875,228.0,33.75,79.25,15.2,1.51,4.68,31.0,112.0,6.906000000000001,4.24,4.522,0.7673878900599298,58.89
Marquis Johnson - 175906,1,23.26,59.24,1.0,1.0,0.3829940551252027,0.46155081072403276,0.3739765612457858,0.3446225905242299,0.9528012970635922,0.9992794091154746,0.922536479913529,0.9735182849936949,0.4943253467843632,0.47447423342430567,0.9887622411301975,0.9997591908813613,0.9975919088136137,0.9917322202600738,0.7004334564135495,0.1628672339059239,0.8787124739123455,0.9211751484989565,0.5078664312088618,0.8074329747953123,0.26585326697704287,1,0,1,0,73.3,209.2,32.1,76.575,17.8,1.484,4.436,35.6,123.0,7.122,4.37,4.546000000000001,0.5301487910725357,80.074
Yannick Smith - 190425,1,28.78,59.2,1.0,1.0,0.15384615384615385,0.188553539894044,0.188553539894044,0.7764366780760223,0.3320122500450369,0.7504954062331112,0.7011349306431274,0.8418303008466943,0.5372005044136192,0.6977042864023117,0.3445175790656606,0.6993096805265693,0.6749076898378552,0.8130518542302135,0.5297800610049768,0.6977042864023117,0.3445175790656606,0.6993096805265693,0.6749076898378552,0.8130518542302135,0.5297800610049768,0,0,1,0,74.075,208.2,32.35,77.5,17.0,1.5,4.438,37.8,127.0,7.078,4.354000000000001,4.494,0.5902851828890266,78.576
Seth Williams - 84137,3,9.02,59.17,3.0,1.0,0.5617005944874798,0.6921656766736234,0.3634612297318992,0.934606377229328,0.8715546748333634,0.8542604936047559,0.8218339038011169,0.775716087191497,0.5372005044136192,0.9046395890191042,0.9634772836731418,0.8965323486916038,0.8952480333921978,0.8201958580831594,0.6444052014769626,0.813372933055065,0.2950714400385295,0.6769144324931771,0.621608604912506,0.6577299727082999,0.4461390271311607,1,1,0,0,75.0,211.0,33.5,81.125,17.4,1.5539999999999998,4.51,36.9,123.8,7.029999999999999,4.326,4.52,0.842196734862575,69.28
DK Metcalf - 47864,2,23.35,59.02,2.0,1.0,0.02107728337236534,0.03226842189757585,0.0,0.733381372725635,0.4424428030985408,0.650333273284093,0.9052422986849217,0.775716087191497,0.5998919113673212,0.9658051051533152,0.6371006582115909,0.9456574088938835,0.9987959544068069,0.7874458179483063,0.9528816824530422,0.05032910579547279,0.11847808637020389,0.08869802536522717,0.7668967731578102,0.6846203242896131,0.0026489003050248834,1,1,0,0,75.375,228.0,34.875,82.875,27.0,1.45,4.33,40.5,134.0,7.38,4.5,4.470000000000001,0.48695804918371566,94.23
Bailey Stockton - 175368,1,66.19,59.01,1.0,1.0,0.9432534678436317,0.9183657087815058,0.9183657087815058,0.31705998919113676,0.8452531075481895,0.9376688884885607,0.692667987749955,0.13817330210772832,0.3276887047378851,0.32139990367635257,0.8025365227163268,0.9056830951998716,0.6670412586289934,0.15146893562369562,0.3441965002408091,0.32139990367635257,0.8025365227163268,0.9056830951998716,0.6670412586289934,0.15146893562369562,0.3441965002408091,1,0,0,1,74.575,205.2,32.475,77.875,16.8,1.554,4.538,37.2,125.8,6.837999999999999,4.220000000000001,4.45,0.47104567059309776,71.796
Stephon Johnson - 157794,3,27.58,58.85,3.0,1.0,0.5833183210232391,0.6545191844597849,0.18165034515973671,0.6708701134930644,0.6000720590884525,0.6406052963430012,0.7123040893532697,0.34858584038911905,0.8284993694829761,0.6630277733183496,0.593915556269064,0.6993096805265693,0.7629635575533793,0.6386257826296355,0.9267940279338578,0.591989083319955,0.5548242093433938,0.547038047840745,0.5602022796596564,0.14617113501364584,0.5297800610049768,1,1,0,0,73.75,211.8,32.65,77.6,17.0,1.5,4.438000000000001,36.5,124.6,7.078,4.354000000000001,4.523999999999999,0.42392849762347595,75.108
Courtland Sutton - 48164,3,74.51,58.54,1.0,0.33,0.31273644388398486,0.46965805105153313,0.10483223631401509,0.9216357413078724,0.9171320482795893,0.8670509818050801,0.9337056386236714,0.9389299225364799,0.2723833543505675,0.9873976561245786,0.9430887782950714,0.9470219938995024,0.9145127628832879,0.9776850216728207,0.613260555466367,0.057874458179483064,0.1057954727885696,0.29611494621929685,0.0,0.7874458179483063,0.08564777652913791,0,0,1,0,75.375,218.0,32.375,79.25,18.0,1.5,4.54,35.5,124.0,6.57,4.11,4.462000000000001,0.9730088861334987,83.0
Evan Stewart - 158674,3,25.14,58.36,1.0,0.33,0.40641325887227525,0.5197463477283674,0.324289613100016,0.9290217978742569,0.7735543145379211,0.7620248603855161,0.6436678076022339,0.6737524770311656,0.18753377769771212,0.9284796917643281,0.8925991330871729,0.8232461069192487,0.7826296355755338,0.7735591587734789,0.26585326697704287,0.6956975437469899,0.41611815700754534,0.5947985230374057,0.4467811847808637,0.5056188794349012,0.15299406004174024,1,0,1,0,74.225,215.4,32.8,78.075,17.2,1.498,4.456,34.2,121.6,7.110000000000001,4.3740000000000006,4.556,0.7508555486670799,72.74
TreQuan Smith - 48228,3,70.85,58.29,1.0,0.33,0.3516483516483517,0.4896452078985391,0.30646973832075775,0.9823455233291298,0.7665285534137993,0.8911907764366781,0.842731039452351,0.7958926319582057,0.5934065934065934,0.9835447102263606,0.8736554824209344,0.9432493177074972,0.9540054583400225,0.8260555466366993,0.6859849092952319,0.8914753572001927,0.5724032750040134,0.718815219136298,0.6102905763364906,0.6386257826296355,0.3441965002408091,1,0,1,0,73.75,203.0,33.375,80.375,12.0,1.56,4.49,37.5,130.0,6.97,4.5,4.494,0.9539966935317215,72.12
