"playerId","gsisId","esbId","footballName","lastName","rookieYear","draftClub","nflId","possibleNflIds"
40081,"00-0030443","TOI581408","Levine","Toilolo",2013,"ATL",2540203,NULL
40609,"00-0030149","TOB395515","Matt","Tobin",2013,NULL,2541946,NULL
40477,"00-0030024","TUE385627","Jeff","Tuel",2013,NULL,2541196,NULL
40495,"00-0030042","TIP097714","Aaron","Tipoti",2013,NULL,2539210,NULL
40070,"00-0030076","TRE768289","J.C.","Tretter",2013,"GB",2540292,NULL
40412,"00-0029959","TIN173324","Carson","Tinker",2013,NULL,2540023,NULL
40473,"00-0030020","TRA546413","Brynden","Trawick",2013,NULL,2541756,NULL
40243,"00-0029790","THU664384","Brandon","Thurmond",2013,NULL,2541529,NULL
40034,"00-0030071","THO777451","Hugh","Thornton",2013,"IND",2539649,NULL
40576,NULL,NULL,"Cameron","Thorn",2013,NULL,NULL,NULL
40308,"00-0029851","THO591802","Jason","Thompson",2013,NULL,NULL,NULL
40102,"00-0030404","THO499404","Chris","Thompson",2013,"WAS",2540011,NULL
40453,"00-0030000","THO445809","Kenbrell","Thompkins",2013,NULL,2539214,NULL
37072,NULL,NULL,"Brandon","Thompkins",2013,NULL,NULL,NULL
40067,"00-0030423","THO319395","Phillip","Thomas",2013,"WAS",2539667,NULL
40059,"00-0030412","THO379701","Shamarko","Thomas",2013,"PIT",2539937,NULL
40584,"00-0030055","THO119724","Drew","Thomas",2013,NULL,2541798,NULL
40685,"00-0030225","THO086092","Chase","Thomas",2013,NULL,2539314,NULL
40899,"00-0030494","THO046980","Brian","Thomas",2013,NULL,2542140,NULL
41196,NULL,NULL,"Tyler","Thomas",2013,NULL,NULL,NULL
40313,"00-0029856","THO281125","Lamaar","Thomas",2013,NULL,2541600,NULL
40025,"00-0030531","THO091308","Dallas","Thomas",2013,"MIA",2539317,NULL
40242,"00-0029789",NULL,"Momo","Thomas",2013,NULL,NULL,NULL
39986,"00-0030278","TEO029662","Manti","Te'o",2013,"SD",2539277,NULL
40812,"00-0030367","TER051910","Caleb","TerBush",2013,NULL,2542035,NULL
40733,"00-0030273","TAY501908","Lane","Taylor",2013,NULL,2541898,NULL
40002,"00-0030484","TAY294506","Jamar","Taylor",2013,"MIA",2539932,NULL
40274,"00-0029820","TAY055087","Bruce","Taylor",2013,NULL,2539332,NULL
40100,"00-0030087","TAY122887","Cooper","Taylor",2013,"NYG",2540317,NULL
40080,"00-0030079","TAY170559","Devin","Taylor",2013,"DET",2539304,NULL
40488,"00-0030035","THI510348","Adam","Thielen",2013,NULL,2541785,NULL
40088,"00-0030282","TAY700784","Stepfan","Taylor",2013,"ARZ",2539315,NULL
40411,"00-0029958","TER431038","Steven","Terrell",2013,NULL,2541754,NULL
40913,NULL,NULL,"Nathan","Taylor",2013,NULL,NULL,NULL
40213,"00-0029760","TAU107626","Kurt","Taufa'asau",2013,NULL,2541527,NULL
40772,"00-0030329","TAS404040","Luke","Tasker",2013,NULL,2542034,NULL
40882,NULL,NULL,"Josh","Symons",2013,NULL,NULL,NULL
40122,"00-0030285","SWO576793","Ryan","Swope",2013,"ARZ",NULL,NULL
40684,"00-0030224","SWE661869","Rod","Sweeting",2013,NULL,2539236,NULL
40790,"00-0030347","TAN814610","Lanston","Tanyi",2013,NULL,2542033,NULL
40005,"00-0030566","SWE023150","D.J.","Swearinger",2013,"HST",2539943,NULL
40928,NULL,NULL,"Isaiah","Sweeney",2013,NULL,NULL,NULL
40283,"00-0029829","SWA385854","Dax","Swanson",2013,NULL,2541571,NULL
40902,NULL,NULL,"Tino","Sunseri",2013,NULL,NULL,NULL
40273,"00-0029819","SUL092502","John","Sullen",2013,NULL,2539957,NULL
39979,NULL,NULL,"Richard","Sumlin",2013,NULL,NULL,NULL
40452,"00-0029999","SUD207644","Zach","Sudfeld",2013,NULL,2541151,NULL
40302,"00-0029845","TAN285216","Travis","Tannahill",2013,NULL,2541599,NULL
40732,"00-0030272","STO477591","Jake","Stoneburner",2013,NULL,2539283,NULL
40114,"00-0030390","STU678742","Caleb","Sturgis",2013,"MIA",2539637,NULL
40636,"00-0030176","STR706196","K.J.","Stroud",2013,NULL,2541945,NULL
40272,"00-0029818","STO667599","Troy","Stoudermire",2013,NULL,2533002,"2541157"
40435,"00-0029982","STO086445","Taylor","Stockemer",2013,NULL,NULL,NULL
40575,NULL,NULL,"Hunter","Steward",2013,NULL,NULL,NULL
40092,"00-0030085","STI417540","Kenny","Stills",2013,"NO",2540202,NULL
40785,"00-0030342","STE675864","John","Stevenson",2013,NULL,NULL,NULL
40583,"00-0030054","STE729085","Phillip","Steward",2013,NULL,2540226,NULL
40306,"00-0029849","STE653581","Tevita","Stevens",2013,NULL,2541598,NULL
40221,"00-0029768","STE606391","Eric","Stevens",2013,NULL,2541526,NULL
40803,"00-0030358","STE457743","Terrence","Stephens",2013,NULL,2542031,NULL
40558,NULL,NULL,"Levi","Steinhauer",2013,NULL,NULL,NULL
40337,"00-0029880","STE769912","Jonathan","Stewart",2013,NULL,2540007,NULL
41035,NULL,NULL,"Baker","Steinkuhler",2013,NULL,NULL,NULL
40220,"00-0029767","STE102638","Robert","Steeples",2013,NULL,2541524,NULL
40984,"00-0030605","STA574425","Andrew","Starks",2013,NULL,2542317,NULL
40705,"00-0030245","STA621292","Jawanza","Starling",2013,NULL,2540289,NULL
40301,"00-0029844","STA495813","Justin","Staples",2013,NULL,2541597,NULL
40860,NULL,NULL,"Aronde","Stanton",2013,NULL,NULL,NULL
40472,"00-0030019",NULL,"Nathan","Stanley",2013,NULL,NULL,NULL
41061,"00-0032281","STE071459","Trent","Steelman",2013,NULL,2554343,NULL
40451,"00-0029998","STA435954","Matt","Stankiewitch",2013,NULL,2540009,NULL
40212,"00-0029759","STE212355","Adam","Steiner",2013,NULL,NULL,NULL
40196,"00-0030491","STA130953","Daimion","Stafford",2013,"TEN",2539266,NULL
40108,"00-0030536","STA100025","Zac","Stacy",2013,"SL",2540273,NULL
40608,"00-0030148","SQU055371","Damion","Square",2013,NULL,2540003,NULL
40559,NULL,NULL,"Thomas","Spoletini",2013,NULL,NULL,NULL
40635,"00-0030175","SPA065094","Ryan","Spadola",2013,NULL,2540268,NULL
41053,NULL,NULL,"Shawn","Southward",2013,NULL,NULL,NULL
40169,"00-0030292","SOR181019","Brad","Sorensen",2013,"SD",2539312,NULL
40926,NULL,NULL,"Isi","Sofele",2013,NULL,NULL,NULL
42068,NULL,NULL,"Andre","Snipes-Booker",2013,NULL,NULL,NULL
40590,NULL,NULL,"Kameron","Smith",2013,NULL,NULL,NULL
41217,NULL,NULL,"Marlon","Smith",2013,NULL,NULL,NULL
40704,"00-0030244","SMI512788","Michael","Smith",2013,NULL,2541892,NULL
40094,"00-0030086","SMI577680","Quanterus","Smith",2013,"DEN",2539337,NULL
40358,"00-0029906","SMI021196","Adam","Smith",2013,NULL,2541748,NULL
40359,"00-0029907","SMI082396","Branden","Smith",2013,NULL,2541749,NULL
39987,"00-0030565","SMI269700","Geno","Smith",2013,"NYJ",2539335,NULL
40539,NULL,NULL,"Paul","Spencer",2013,NULL,NULL,NULL
40189,"00-0030123","SMI389991","Jared","Smith",2013,"SEA",2540010,NULL
40048,"00-0030402","SPE410844","Akeem","Spence",2013,"TB",2540201,NULL
40360,"00-0029908","SPE369907","Nick","Speller",2013,NULL,NULL,NULL
40241,"00-0029788","SMI507210","Matt","Smith",2013,NULL,2541523,NULL
40251,"00-0029797","SMI099760","Cannon","Smith",2013,NULL,NULL,NULL
40663,"00-0030203","SMI203580","Devin","Smith",2013,NULL,2541891,NULL
40497,"00-0030044","SMI231057","Drew","Smith",2013,NULL,2541789,NULL
40450,"00-0029997",NULL,"Ian","Sluss",2013,NULL,NULL,NULL
39984,"00-0030062","SLA746089","Darius","Slay",2013,"DET",2540288,NULL
40123,"00-0030444","SLA666769","Jamoris","Slaughter",2013,"CLV",2539278,NULL
40434,"00-0029981","SIN557521","Terrell","Sinkfield",2013,NULL,2541746,NULL
40958,"00-0030589","SMI038472","Andrell","Smith",2013,NULL,2542283,NULL
40054,"00-0030422","SIM687398","Dion","Sims",2013,"MIA",2540200,NULL
40948,"00-0030554","SIM788343","Quentin","Sims",2013,NULL,2542247,NULL
40077,"00-0030442","SIM369947","John","Simon",2013,"BLT",2539280,NULL
40086,"00-0030487","SIM380329","Tharold","Simon",2013,"SEA",2540199,NULL
39942,"00-0029748","SIG535579","Austin","Signor",2013,NULL,NULL,NULL
40386,"00-0029934","SMI664731","Rodney","Smith",2013,NULL,2539674,NULL
40900,"00-0030495","SMI756552","Tommy","Smith",2013,NULL,2542145,NULL
40471,"00-0030018","SHE546538","Gerrard","Sheppard",2013,NULL,2541745,NULL
40607,"00-0030147","SHE495616","Russell","Shepard",2013,NULL,2541944,NULL
40683,"00-0030223",NULL,"Ray","Shipman",2013,NULL,2541890,NULL
40745,"00-0030302","SHA786954","Tyler","Shaw",2013,NULL,2542029,NULL
40506,NULL,NULL,"Baba Jide","Shinaba",2013,NULL,NULL,NULL
40824,"00-0030379","SHE345846","Jeremy","Shelley",2013,NULL,2542030,NULL
40849,"00-0030436","SHA787471","Will","Shaw",2013,NULL,2542077,NULL
39887,"00-0029734","SHA630479","James","Shaw",2013,NULL,2540328,NULL
39992,"00-0030448","SHO598059","Kawann","Short",2013,"CAR",2539296,NULL
40357,"00-0029905","SHA520445","Akeem","Shavers",2013,NULL,NULL,NULL
40287,"00-0029865","SHA419675","Quinn","Sharp",2013,NULL,2539638,NULL
40168,"00-0030115","SEY697400","Ryan","Seymour",2013,"SEA",2541389,NULL
40569,NULL,NULL,"Taylor","Servais",2013,NULL,NULL,NULL
40538,"00-0030130","SEW402706","Matt","Sewell",2013,NULL,NULL,NULL
40634,"00-0030174","SHA116935","Mike","Shanahan",2013,NULL,2541943,NULL
40410,"00-0029957","SCO518526","Matt","Scott",2013,NULL,2539647,NULL
40933,NULL,NULL,"B.J.","Scott",2013,NULL,NULL,NULL
40240,"00-0029787","SEL552549","Sean","Sellwood",2013,NULL,2541522,NULL
40055,"00-0030486","SCH825127","Brian","Schwenke",2013,"TEN",2540216,NULL
40703,"00-0030243","SHA287658","Andrew","Shapiro",2013,NULL,2541889,NULL
40356,"00-0029904","SCH724005","Brice","Schwab",2013,NULL,2541743,NULL
40739,"00-0030296","SCO527177","Padric","Scott",2013,NULL,2542028,NULL
39930,"00-0029739","SCH685187","Jacob","Schum",2013,NULL,2541090,NULL
40239,"00-0029786","SCH492299","Ryan","Schraeder",2013,NULL,2541521,NULL
40834,"00-0030399","SCH126385","Jason","Schepler",2013,NULL,2542055,NULL
40237,"00-0029784","SAV639714","Alec","Savoie",2013,NULL,2541520,NULL
40796,"00-0030351","SAV147089","Donte","Savage",2013,NULL,2542027,NULL
40236,"00-0029783","SAN500049","Troy","Sanders",2013,NULL,2541519,NULL
40593,"00-0030133","SCH271276","Rick","Schmeig",2013,NULL,2541888,NULL
40923,"00-0030510","SCH181903","Adam","Schiltz",2013,NULL,2542159,NULL
40049,"00-0030550","SAN498310","Ace","Sanders",2013,"JAX",2540267,NULL
39935,NULL,NULL,"Eric","Samuels",2013,NULL,NULL,NULL
40946,"00-0030551","SCH273833","Colton","Schmidt",2013,NULL,2542246,NULL
40282,"00-0029828","SAM354761","Lanear","Sampson",2013,NULL,2540266,NULL
40582,"00-0030053","SAI083057","Kevin","Saia",2013,NULL,NULL,NULL
40724,"00-0030264","SAB715577","Etienne","Sabino",2013,NULL,2539282,NULL
40931,NULL,NULL,"David","Rybinski",2013,NULL,NULL,NULL
40996,NULL,NULL,"Joe","Sampson",2013,NULL,NULL,NULL
40954,"00-0030582","SAL449726","Marcus","Sales",2013,NULL,2542274,NULL
40599,"00-0030139","RUS385552","Brent","Russell",2013,NULL,2539948,NULL
41006,NULL,NULL,"Richard","Samuel",2013,NULL,NULL,NULL
40281,"00-0029827","RUM088990","Rodrick","Rumble",2013,NULL,NULL,NULL
39866,"00-0029743","RUG385627","Havard","Rugland",2013,NULL,2541175,NULL
40235,"00-0029782","RUS475498","Donald","Russell",2013,NULL,2541518,NULL
40853,"00-0030440","RUF424541","David","Ruffer",2013,NULL,NULL,NULL
40031,"00-0030411","RYA237161","Logan","Ryan",2013,"NE",2540162,NULL
40271,"00-0029817","ROU169491","Roy","Roundtree",2013,NULL,2539965,NULL
41029,NULL,NULL,"Marvin","Ross",2013,NULL,NULL,NULL
40647,"00-0030187","ROS672152","Rashad","Ross",2013,NULL,2541940,NULL
40348,"00-0029891","ROS266202","Lowell","Rose",2013,NULL,2541636,NULL
40333,"00-0029876","ROL522710","Jumal","Rolle",2013,NULL,2541635,NULL
40771,"00-0030328","ROL302709","David","Rolf",2013,NULL,2542025,NULL
40672,"00-0030212","ROU737022","Jordan","Roussos",2013,NULL,NULL,NULL
40753,"00-0030310","ROU489119","Robbie","Rouse",2013,NULL,NULL,NULL
40662,"00-0030202","ROG294914","Eric","Rogers",2013,NULL,2541883,NULL
40598,"00-0030138","RUC603179","Marcus","Rucker",2013,NULL,2541885,NULL
40409,"00-0029956","ROD446436","Jordan","Rodgers",2013,NULL,2541137,NULL
40633,"00-0030173","ROG733490","Zach","Rogers",2013,NULL,2540318,NULL
40817,"00-0030372","ROB737493","Andrew","Robiskie",2013,NULL,2542024,NULL
40496,"00-0030043","ROG197172","Da'Rick","Rogers",2013,NULL,2540179,NULL
40816,"00-0030371","ROB693604","Ryan","Robinson",2013,NULL,2542023,NULL
40956,"00-0030587","ROB636474","Mason","Robinson",2013,NULL,2542282,NULL
40494,"00-0030041","ROB361684","Nickell","Robey",2013,NULL,2540197,NULL
40549,NULL,NULL,"Kris","Robertson",2013,NULL,NULL,NULL
41219,NULL,NULL,"Pat","Robertson",2013,NULL,NULL,NULL
40810,"00-0030365","ROB221750","Jordan","Roberts",2013,NULL,2542021,NULL
40731,"00-0030271","ROB087270","Ryan","Roberson",2013,NULL,NULL,NULL
40791,"00-0030348","ROB601698","Khiry","Robinson",2013,NULL,2542022,NULL
40717,"00-0030257","ROH033222","Craig","Roh",2013,NULL,2539658,NULL
40083,"00-0030547","ROB399206","Denard","Robinson",2013,"JAX",2539260,NULL
40300,"00-0029843","ROB068676","Cordell","Roberson",2013,NULL,2541596,NULL
40581,"00-0030052","RIV471935","Gerald","Rivers",2013,NULL,2541795,NULL
40132,"00-0030514","RIV251717","Mychal","Rivera",2013,"OAK",2539995,NULL
40265,"00-0029811","RIP517782","Doug","Rippy",2013,NULL,NULL,NULL
40746,"00-0030303","RIO646007","Michael","Rios",2013,NULL,NULL,NULL
36618,"00-0029725","RIC564616","Kent","Richardson",2013,NULL,2540322,NULL
40770,"00-0030327","RIC309860","Randy","Richards",2013,NULL,2542019,NULL
39971,"00-0030575","RHO552860","Xavier","Rhodes",2013,"MIN",2540155,NULL
40408,"00-0029955","REY431570","LaRoy","Reynolds",2013,NULL,2541741,NULL
40234,"00-0029781","REP456819","Adam","Replogle",2013,NULL,2541158,NULL
40622,"00-0030162","RIC607168","Rico","Richardson",2013,NULL,2541881,NULL
40197,"00-0030569","REN135405","Sean","Renfree",2013,"ATL",2540263,NULL
40147,"00-0030107","RID187949","Theo","Riddick",2013,"DET",2540020,NULL
39959,"00-0030573","RIC621130","Sheldon","Richardson",2013,"NYJ",2540142,NULL
40918,NULL,NULL,"Taylor","Renaud",2013,NULL,NULL,NULL
40606,"00-0030146","REM266644","Isaac","Remington",2013,NULL,2541938,NULL
40921,NULL,NULL,"Jake","Reinhart",2013,NULL,NULL,NULL
39964,"00-0030548","REI265485","Eric","Reid",2013,"SF",2540152,NULL
40307,"00-0029850","REE727670","Chip","Reeves",2013,NULL,2541595,NULL
40407,"00-0029954","REE322533","Kyler","Reed",2013,NULL,NULL,NULL
40798,"00-0030353","WIL722936","Jarvis","Reed",2013,NULL,2542047,NULL
40869,NULL,NULL,"Kevin","Reed",2013,NULL,NULL,NULL
40661,"00-0030201","REE448208","Taylor","Reed",2013,NULL,2541880,NULL
40033,"00-0030472","REE302847","Jordan","Reed",2013,"WAS",2540160,NULL
40264,"00-0029810","REE339321","Lucas","Reed",2013,NULL,NULL,NULL
40682,"00-0030222","RED324517","Kevin","Reddick",2013,NULL,2539271,NULL
34017,"00-0030468","RAY622592","Caesar","Rayford",2013,NULL,2542123,NULL
40263,"00-0029809","RAS678307","Ross","Rasner",2013,NULL,2541562,NULL
40099,"00-0030388","RAN334748","Joseph","Randle",2013,"DAL",2540171,NULL
40385,"00-0029933","RAN198988","Bradley","Randle",2013,NULL,2541739,NULL
41000,"00-0030619","RAM083175","Zach","Ramirez",2013,NULL,NULL,NULL
40124,"00-0030097","QUE597984","David","Quessenberry",2013,"HST",2539301,NULL
40347,"00-0029890","PUR087672","Mike","Purcell",2013,NULL,2541634,NULL
40139,"00-0030289","RAM021629","Bacarri","Rambo",2013,"WAS",2539234,NULL
40811,"00-0030366","PUR089979","Nic","Purcell",2013,NULL,2542018,NULL
40406,"00-0029953","PRY458541","Lonnie","Pryor",2013,NULL,2540272,NULL
39965,"00-0030585","PUG243645","Justin","Pugh",2013,"NYG",2540195,NULL
40776,"00-0030333","PRO329983","Sean","Progar",2013,NULL,2542017,NULL
40964,"00-0030598","RAB357816","John","Rabe",2013,NULL,NULL,NULL
40605,"00-0030145","QUI620342","Kyle","Quinn",2013,NULL,2541937,NULL
40966,"00-0030600","PRO148782","Xavier","Proctor",2013,NULL,2542313,NULL
40863,NULL,NULL,"Josh","Prinsen",2013,NULL,NULL,NULL
40881,"00-0030482","PRI482520","Colby","Prince",2013,NULL,2542132,NULL
40280,"00-0029826","PRI446749","C.O.","Prime",2013,NULL,2541561,NULL
40179,"00-0030118","POW566907","Ty","Powell",2013,"SEA",2540236,NULL
40284,"00-0029830","POU424323","Keith","Pough",2013,NULL,2539643,NULL
40066,"00-0030281","POR596464","Sean","Porter",2013,"CIN",2539321,NULL
40279,"00-0029825","PRI303263","Sheldon","Price",2013,NULL,2539670,NULL
40632,"00-0030172","POP523553","Mark","Popek",2013,NULL,NULL,NULL
40671,"00-0030211","POL159194","Ray","Polk",2013,NULL,2539218,NULL
40166,"00-0030114","POY177981","Jordan","Poyer",2013,"PHI",2539290,NULL
40564,NULL,NULL,"Charlie","Power",2013,NULL,NULL,NULL
40959,"00-0030591","POC310135","Graham","Pocic",2013,NULL,2542285,NULL
42080,NULL,NULL,"Shawn","Plummer",2013,NULL,NULL,NULL
40522,NULL,NULL,"Jake","Piotrowski",2013,NULL,NULL,NULL
40783,"00-0030340","PIL264110","Scott","Pillar",2013,NULL,NULL,NULL
40646,"00-0030186","PIE404643","Matt","Pierce",2013,NULL,NULL,NULL
40470,"00-0030017","PER076275","Will","Pericak",2013,NULL,2541738,NULL
40888,NULL,NULL,"Wesley","Pendleton",2013,NULL,NULL,NULL
40076,"00-0030450","PAT721549","Quinton","Patton",2013,"SF",2539250,NULL
39975,"00-0030578","PAT387075","Cordarrelle","Patterson",2013,"MIN",2540145,NULL
41002,NULL,NULL,"Jamal-Rashad","Patterson",2013,NULL,NULL,NULL
40631,"00-0030171","PAN772358","Chris","Pantale",2013,NULL,2539208,NULL
40405,"00-0029952","PAL677655","Tobais","Palmer",2013,NULL,2541737,NULL
40141,"00-0030104","PAL534886","Nate","Palmer",2013,"GB",2541315,NULL
40730,"00-0030270","PEN051141","Gilbert","Pena",2013,NULL,2541143,NULL
40729,"00-0030269","PEA645533","Angelo","Pease",2013,NULL,2541876,NULL
40555,NULL,NULL,"Billy","Pavlopoulos",2013,NULL,NULL,NULL
40894,NULL,NULL,"Terriss","Paliwoda",2013,NULL,NULL,NULL
40121,"00-0030096","PAI712400","Vinston","Painter",2013,"DEN",2540255,NULL
40211,"00-0029758","PAD705994","Kyle","Padron",2013,NULL,NULL,NULL
40404,"00-0029951","OTT156430","Ryan","Otten",2013,NULL,2539302,NULL
40433,"00-0029980","ONY189981","Emeka","Onyenekwu",2013,NULL,2541736,NULL
40346,"00-0029889","OMA675538","Patrick","Omameh",2013,NULL,2539259,NULL
40432,"00-0029979","OKP059326","Tristan","Okpalaugo",2013,NULL,2541735,NULL
40478,"00-0030025","OKO565722","Lawrence","Okoye",2013,NULL,2541134,NULL
40846,"00-0030429","OPU563610","Toben","Opurum",2013,NULL,2542069,NULL
40957,"00-0030588","OLS521510","Jeff","Olson",2013,NULL,2542281,NULL
39976,"00-0030527","OGL654714","Alec","Ogletree",2013,"SL",2540143,NULL
40322,"00-0029866","OGB672851","Emmanuel","Ogbuehi",2013,NULL,2541632,NULL
40702,"00-0030242","ONE625286","Dann","O'Neill",2013,NULL,NULL,NULL
40701,"00-0030241","OKI444955","Earl","Okine",2013,NULL,2541873,NULL
40700,"00-0030240","NWA118653","Uzoma","Nwachukwu",2013,NULL,2539942,NULL
40568,NULL,NULL,"Kyle","Norris",2013,NULL,NULL,NULL
40051,"00-0030503","OKA207645","Alex","Okafor",2013,"ARZ",2539319,NULL
40587,"00-0030058","NOR383690","Kevin","Norrell",2013,NULL,NULL,NULL
40323,"00-0029867","NIX759522","Xavier","Nixon",2013,NULL,2539222,NULL
40278,"00-0029824","OBR821354","Denodus","O'Bryant",2013,NULL,NULL,NULL
40645,"00-0030185","NIC130381","Nigel","Nicholas",2013,NULL,2541934,NULL
40567,NULL,NULL,"Elie","Ngoyi",2013,NULL,NULL,NULL
40844,"00-0030418","NEW722193","Morgan","Newton",2013,NULL,NULL,NULL
40934,"00-0030603","NEL491598","James","Nelson",2013,NULL,2542316,NULL
40459,"00-0030006","NEL041528","Martavius","Neloms",2013,NULL,2541733,NULL
40403,"00-0029950","NAD761368","Jeff","Nady",2013,NULL,2541732,NULL
40876,"00-0030477","NEA703464","Spencer","Nealy",2013,NULL,2542122,NULL
40786,"00-0030343","MUR526391","Will","Murphy",2013,NULL,2542014,NULL
40548,"00-0030131","MUL787064","Andy","Mulumba",2013,NULL,2541871,NULL
40192,"00-0030428","MOT727654","Zeke","Motta",2013,"ATL",2539669,NULL
41224,NULL,NULL,"Jamarlous","Moten",2013,NULL,NULL,NULL
40129,"00-0030513","MUR671046","Latavius","Murray",2013,"OAK",2541161,NULL
40449,"00-0029996","MOR537720","Stephon","Morris",2013,NULL,2541155,NULL
40345,"00-0029888","MOR336351","Darryl","Morris",2013,NULL,2541629,NULL
40058,"00-0030586","NAS738294","Ryan","Nassib",2013,"NYG",2539961,NULL
40563,NULL,NULL,"Yannick","Morin-Plante",2013,NULL,NULL,NULL
40458,"00-0030005","MOR166750","Jon","Morgan",2013,NULL,2541729,NULL
40233,"00-0029780","MOO545348","Martel","Moore",2013,NULL,2541148,NULL
40277,"00-0029823","MOO241514","Dan","Moore",2013,NULL,2541557,NULL
40355,"00-0029903","MOS099489","Willie","Moseley",2013,NULL,NULL,NULL
40768,"00-0030325","MOO196786","Brandon","Moore",2013,NULL,2540193,NULL
40029,"00-0030069","MOO240793","Damontre","Moore",2013,"NYG",2540138,NULL
40014,"00-0030529","MOO679741","Sio","Moore",2013,"OAK",2539220,NULL
40560,NULL,NULL,"Spencer","Moore",2013,NULL,NULL,NULL
40908,NULL,NULL,"D.L.","Moore",2013,NULL,NULL,NULL
39886,NULL,NULL,"Tavoy","Moore",2013,NULL,NULL,NULL
39443,"00-0030607","MOO019224","Semaj","Moody",2013,NULL,2542328,NULL
40128,"00-0030100","MOO014418","Nick","Moody",2013,"SF",2540282,NULL
40043,"00-0030473","MON675980","Sam","Montgomery",2013,"HST",2540149,NULL
40354,"00-0029902",NULL,"D.J.","Monroe",2013,NULL,NULL,NULL
40914,NULL,NULL,"Justin","Monahan",2013,NULL,NULL,NULL
39931,"00-0029740","MOM027685","Ifeanyi","Momah",2013,NULL,2541096,NULL
40767,"00-0030324","MOL728722","Dan","Molls",2013,NULL,2542012,NULL
40448,"00-0029995","MOE221145","T.J.","Moe",2013,NULL,2540264,NULL
40716,"00-0030256","MOB564972","Tori","Mobley",2013,NULL,2541870,NULL
40769,"00-0030326","OKO373174","Chibuikem","Okoro",2013,NULL,2542015,NULL
40597,"00-0030137","MIN744105","Zach","Minter",2013,NULL,2541869,NULL
39993,"00-0030382","MIN670026","Kevin","Minter",2013,"ARZ",2540159,NULL
39952,"00-0030558","MIN139821","Barkevious","Mingo",2013,"CLV",2540140,NULL
40681,"00-0030221","MIL818066","Keavon","Milton",2013,NULL,2541868,NULL
40402,"00-0029949","MIL071886","Stephane","Milhim",2013,NULL,2540254,NULL
40401,"00-0029948","MIL051540","Jamal","Miles",2013,NULL,2539200,NULL
39955,"00-0030592","MIL631115","Dee","Milliner",2013,"NYJ",2540146,NULL
40630,"00-0030170","MIL070511","Rontez","Miles",2013,NULL,2540287,NULL
40010,"00-0030432","MIC066214","Christine","Michael",2013,"SEA",2539322,NULL
40754,"00-0030311","MER779694","Junior","Mertile",2013,NULL,2542011,NULL
40566,NULL,NULL,"Chris","Mercer",2013,NULL,NULL,NULL
40111,"00-0030046","MIL706804","Jordan","Mills",2013,"CHI",2540229,NULL
40342,"00-0029885","MIL572526","Steven","Miller",2013,NULL,2541628,NULL
40353,"00-0029901","MEL736889","Rashaan","Melvin",2013,NULL,2541200,NULL
40186,"00-0029896","MEL289611","Aaron","Mellette",2013,"BLT",2539221,NULL
40917,NULL,NULL,"Ted","Meline",2013,NULL,NULL,NULL
40091,"00-0030084","MEE559720","Jonathan","Meeks",2013,"BUF",2541309,NULL
40095,"00-0030387","MEA790667","Steven","Means",2013,"TB",2541310,NULL
40680,"00-0030220","MEA679402","Elliott","Mealer",2013,NULL,2541866,NULL
40372,"00-0029920","MCN305838","Curtis","McNeal",2013,NULL,2541726,NULL
39937,"00-0029744","MCN283529","Josh","McNary",2013,NULL,2541174,NULL
40952,"00-0030580","MCM174140","Ryan","McMahon",2013,NULL,NULL,NULL
40845,"00-0030419","MCG491502","Matthew","McGloin",2013,NULL,2542065,NULL
40153,"00-0030515","MCG197653","Stacy","McGee",2013,"OAK",2539285,NULL
40097,"00-0030535","MCG092837","Brandon","McGee",2013,"SL",2539989,NULL
40574,NULL,NULL,"Matt","McGarva",2013,NULL,NULL,NULL
40766,"00-0030323","MCF550722","Jamarkus","McFarland",2013,NULL,2539672,NULL
40016,"00-0030556","MCF145561","Leon","McFadden",2013,"CLV",2539300,NULL
40262,"00-0029808","MCD821782","Quincy","McDuffie",2013,NULL,2541555,NULL
40621,"00-0030161","MCD722675","Bradley","McDougald",2013,NULL,2539243,NULL
40400,"00-0029947","MCK244290","Cole","McKenzie",2013,NULL,NULL,NULL
40629,"00-0030169","MCD603937","Jake","McDonough",2013,NULL,2541933,NULL
40447,"00-0029994","MCD241901","Chris","McDonald",2013,NULL,2541150,NULL
40210,"00-0029757","MCG789615","Sam","McGuffie",2013,NULL,2541136,NULL
40003,"00-0030470","MCD589658","Vance","McDonald",2013,"SF",2540215,NULL
40276,"00-0029822","MCM226186","Brandon","McManus",2013,NULL,2541556,NULL
39946,NULL,NULL,"Eric","McCree",2013,NULL,NULL,NULL
40019,"00-0030530","MCD574475","T.J.","McDonald",2013,"SL",2539309,NULL
40158,"00-0030451","MCC241537","Demetrius","McCray",2013,"JAX",2540286,NULL
40384,"00-0029932","MCC415769","Anthony","McCloud",2013,NULL,2539939,NULL
40891,NULL,NULL,"Shane","McDonald",2013,NULL,NULL,NULL
40336,"00-0029879","MCD193795","Kevin","McDermott",2013,NULL,2541627,NULL
40431,"00-0029978",NULL,"Robert","McCabe",2013,NULL,NULL,NULL
40286,"00-0029864","MCC056058","Onterio","McCalebb",2013,NULL,2540271,NULL
40604,"00-0030144","MAY824290","Miguel","Maysonet",2013,NULL,2540270,NULL
40825,"00-0030380","MAY692147","Benson","Mayowa",2013,NULL,2542009,NULL
40253,"00-0029799","MCC670331","Lerentee","McCray",2013,NULL,2539662,NULL
